Model,Metric,Error
TRTS,MAE,798.9708904504082
TRTS,MSE,1163009.02409885
TSTR,MAE,1015.6256240006385
TSTR,MSE,1601231.85124827
combined,MAE,551.7149530796098
combined,MSE,493392.064647211
